schedule_date,season,week,week_label,home_team,score_home,score_away,away_team,team_favorite_id,spread_favorite,home_line,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,stadium,stadium_neutral,point_diff,home_win
2025-01-05,2024,18,Week 18,DEN,38,0,KC,DEN,-11.0,-11.0,40.5,,,,Empower Field at Mile High,False,38,1.0
2025-01-05,2024,18,Week 18,DET,31,9,MIN,DET,-3.0,-3.0,56.5,72.0,0.0,,Ford Field,False,22,1.0
2025-01-05,2024,18,Week 18,GB,22,24,CHI,GB,-10.0,-10.0,41.5,,,,Lambeau Field,False,-2,0.0
2025-01-05,2024,18,Week 18,IND,26,23,JAX,IND,-3.5,-3.5,45.5,72.0,0.0,,Lucas Oil Stadium,False,3,1.0
2025-01-05,2024,18,Week 18,LA,25,30,SEA,SEA,-7.5,7.5,38.5,72.0,0.0,,SoFi Stadium,False,-5,0.0
2025-01-05,2024,18,Week 18,LV,20,34,LAC,LAC,-7.0,7.0,42,72.0,0.0,,Allegiant Stadium,False,-14,0.0
2025-01-05,2024,18,Week 18,NE,23,16,BUF,BUF,-3.5,3.5,36.5,,,,Gillette Stadium,False,7,1.0
2025-01-05,2024,18,Week 18,NYJ,32,20,MIA,NYJ,-2.0,-2.0,39.5,,,,MetLife Stadium,False,12,1.0
2025-01-05,2024,18,Week 18,PHI,20,13,NYG,PHI,-3.0,-3.0,36,,,,Lincoln Financial Field,False,7,1.0
2025-01-05,2024,18,Week 18,PIT,17,19,CIN,CIN,-2.5,2.5,48.5,,,,Acrisure Stadium,False,-2,0.0
2025-01-05,2024,18,Week 18,TB,27,19,NO,TB,-14.5,-14.5,44.5,,,,Raymond James Stadium,False,8,1.0
2025-01-05,2024,18,Week 18,TEN,14,23,HOU,TEN,-2.5,-2.5,36.5,,,,Nissan Stadium,False,-9,0.0
2025-01-11,2024,19,Wild Card,HOU,32,12,LAC,LAC,-2.5,2.5,42,72.0,0.0,,NRG Stadium,False,20,1.0
2025-01-12,2024,19,Wild Card,BAL,28,14,PIT,BAL,-9.0,-9.0,44.5,32.0,12.0,54.0,M&T Bank Stadium,False,14,1.0
2025-01-12,2024,19,Wild Card,BUF,31,7,DEN,BUF,-7.5,-7.5,49,32.0,10.0,76.0,Highmark Stadium,False,24,1.0
2025-01-12,2024,19,Wild Card,PHI,22,10,GB,PHI,-5.5,-5.5,46,40.0,6.0,47.0,Lincoln Financial Field,False,12,1.0
2025-01-12,2024,19,Wild Card,TB,20,23,WAS,TB,-3.0,-3.0,51.5,58.0,2.0,57.0,Raymond James Stadium,False,-3,0.0
2025-01-13,2024,19,Wild Card,LA,27,9,MIN,MIN,-2.5,2.5,48,72.0,0.0,,State Farm Stadium,True,18,1.0
2025-01-18,2024,20,Divisional,DET,31,45,WAS,DET,-8.0,-8.0,55,72.0,0.0,,Ford Field,False,-14,0.0
2025-01-18,2024,20,Divisional,KC,23,14,HOU,KC,-9.5,-9.5,41.5,23.0,17.0,43.0,GEHA Field at Arrowhead Stadium,False,9,1.0
2025-01-19,2024,20,Divisional,BUF,27,25,BAL,BAL,-1.5,1.5,52,19.0,4.0,84.0,Highmark Stadium,False,2,1.0
2025-01-19,2024,20,Divisional,PHI,28,22,LA,PHI,-7.0,-7.0,43.5,34.0,8.0,67.0,Lincoln Financial Field,False,6,1.0
2025-01-26,2024,21,Conference,KC,32,29,BUF,KC,-1.0,-1.0,49.5,31.0,8.0,45.0,GEHA Field at Arrowhead Stadium,False,3,1.0
2025-01-26,2024,21,Conference,PHI,55,23,WAS,PHI,-6.0,-6.0,47,40.0,11.0,45.0,Lincoln Financial Field,False,32,1.0
2025-02-09,2024,22,Super Bowl,PHI,40,22,KC,KC,-1.0,1.0,48.5,72.0,0.0,0.0,Caesars Superdome,True,18,1.0
