schedule_date,season,week,week_label,home_team,score_home,score_away,away_team,team_favorite_id,spread_favorite,home_line,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,stadium,stadium_neutral,point_diff,home_win
2023-01-14,2022,19,Wild Card,SF,41,23,SEA,SF,-9.5,-9.5,42.0,57.0,11.0,82.0,Levi's Stadium,False,18,1.0
2023-01-15,2022,19,Wild Card,BUF,34,31,MIA,BUF,-14.0,-14.0,44.5,27.0,4.0,80.0,Highmark Stadium,False,3,1.0
2023-01-15,2022,19,Wild Card,CIN,24,17,BAL,CIN,-8.0,-8.0,40.0,30.0,4.0,71.0,Paycor Stadium,False,7,1.0
2023-01-15,2022,19,Wild Card,MIN,24,31,NYG,MIN,-2.5,-2.5,48.0,72.0,0.0,,U.S. Bank Stadium,False,-7,0.0
2023-01-16,2022,19,Wild Card,TB,14,31,DAL,DAL,-2.5,2.5,45.5,58.0,2.0,42.0,Raymond James Stadium,False,-17,0.0
2023-01-21,2022,20,Divisional,KC,27,20,JAX,KC,-9.5,-9.5,52.0,36.0,6.0,92.0,GEHA Field at Arrowhead Stadium,False,7,1.0
2023-01-21,2022,20,Divisional,PHI,38,7,NYG,PHI,-8.0,-8.0,48.0,40.0,6.0,55.0,Lincoln Financial Field,False,31,1.0
2023-01-22,2022,20,Divisional,BUF,10,27,CIN,BUF,-6.0,-6.0,48.5,32.0,4.0,100.0,Highmark Stadium,False,-17,0.0
2023-01-22,2022,20,Divisional,SF,19,12,DAL,SF,-3.5,-3.5,46.5,55.0,19.0,47.0,Levi's Stadium,False,7,1.0
2023-01-29,2022,21,Conference,KC,23,20,CIN,KC,-1.5,-1.5,48.0,22.0,13.0,55.0,GEHA Field at Arrowhead Stadium,False,3,1.0
2023-01-29,2022,21,Conference,PHI,31,7,SF,PHI,-2.5,-2.5,45.5,52.0,14.0,48.0,Lincoln Financial Field,False,24,1.0
2023-02-12,2022,22,Super Bowl,PHI,35,38,KC,PHI,-1.0,-1.0,51.0,76.0,8.0,8.0,State Farm Stadium,True,-3,0.0
