game_id,season,week,team,game_date,off_epa_per_play_pre_ytd,off_epa_per_play_pre_ewm,off_epa_per_play_pre_l8,off_plays_pre_ytd,off_plays_pre_ewm,off_plays_pre_l8,off_yards_per_play_pre_ytd,off_yards_per_play_pre_ewm,off_yards_per_play_pre_l8,off_success_rate_pre_ytd,off_success_rate_pre_ewm,off_success_rate_pre_l8,off_explosive_rate_pre_ytd,off_explosive_rate_pre_ewm,off_explosive_rate_pre_l8,off_third_down_rate_pre_ytd,off_third_down_rate_pre_ewm,off_third_down_rate_pre_l8,off_third_down_conv_rate_pre_ytd,off_third_down_conv_rate_pre_ewm,off_third_down_conv_rate_pre_l8,off_pass_epa_pre_ytd,off_pass_epa_pre_ewm,off_pass_epa_pre_l8,off_pass_plays_pre_ytd,off_pass_plays_pre_ewm,off_pass_plays_pre_l8,off_pass_yards_per_att_pre_ytd,off_pass_yards_per_att_pre_ewm,off_pass_yards_per_att_pre_l8,off_pass_success_rate_pre_ytd,off_pass_success_rate_pre_ewm,off_pass_success_rate_pre_l8,off_pass_explosive_rate_pre_ytd,off_pass_explosive_rate_pre_ewm,off_pass_explosive_rate_pre_l8,off_air_yards_per_att_pre_ytd,off_air_yards_per_att_pre_ewm,off_air_yards_per_att_pre_l8,off_yac_per_rec_pre_ytd,off_yac_per_rec_pre_ewm,off_yac_per_rec_pre_l8,off_rush_epa_pre_ytd,off_rush_epa_pre_ewm,off_rush_epa_pre_l8,off_rush_plays_pre_ytd,off_rush_plays_pre_ewm,off_rush_plays_pre_l8,off_rush_yards_per_att_pre_ytd,off_rush_yards_per_att_pre_ewm,off_rush_yards_per_att_pre_l8,off_rush_success_rate_pre_ytd,off_rush_success_rate_pre_ewm,off_rush_success_rate_pre_l8,off_rush_explosive_rate_pre_ytd,off_rush_explosive_rate_pre_ewm,off_rush_explosive_rate_pre_l8,def_epa_allowed_pre_ytd,def_epa_allowed_pre_ewm,def_epa_allowed_pre_l8,def_plays_pre_ytd,def_plays_pre_ewm,def_plays_pre_l8,def_yards_per_play_allowed_pre_ytd,def_yards_per_play_allowed_pre_ewm,def_yards_per_play_allowed_pre_l8,def_success_rate_allowed_pre_ytd,def_success_rate_allowed_pre_ewm,def_success_rate_allowed_pre_l8,def_explosive_rate_allowed_pre_ytd,def_explosive_rate_allowed_pre_ewm,def_explosive_rate_allowed_pre_l8,def_third_down_rate_allowed_pre_ytd,def_third_down_rate_allowed_pre_ewm,def_third_down_rate_allowed_pre_l8,def_third_down_conv_rate_allowed_pre_ytd,def_third_down_conv_rate_allowed_pre_ewm,def_third_down_conv_rate_allowed_pre_l8,def_pass_epa_allowed_pre_ytd,def_pass_epa_allowed_pre_ewm,def_pass_epa_allowed_pre_l8,def_pass_plays_pre_ytd,def_pass_plays_pre_ewm,def_pass_plays_pre_l8,def_pass_yards_per_att_allowed_pre_ytd,def_pass_yards_per_att_allowed_pre_ewm,def_pass_yards_per_att_allowed_pre_l8,def_pass_success_rate_allowed_pre_ytd,def_pass_success_rate_allowed_pre_ewm,def_pass_success_rate_allowed_pre_l8,def_pass_explosive_rate_allowed_pre_ytd,def_pass_explosive_rate_allowed_pre_ewm,def_pass_explosive_rate_allowed_pre_l8,def_air_yards_per_att_allowed_pre_ytd,def_air_yards_per_att_allowed_pre_ewm,def_air_yards_per_att_allowed_pre_l8,def_yac_per_rec_allowed_pre_ytd,def_yac_per_rec_allowed_pre_ewm,def_yac_per_rec_allowed_pre_l8,def_rush_epa_allowed_pre_ytd,def_rush_epa_allowed_pre_ewm,def_rush_epa_allowed_pre_l8,def_rush_plays_pre_ytd,def_rush_plays_pre_ewm,def_rush_plays_pre_l8,def_rush_yards_per_att_allowed_pre_ytd,def_rush_yards_per_att_allowed_pre_ewm,def_rush_yards_per_att_allowed_pre_l8,def_rush_success_rate_allowed_pre_ytd,def_rush_success_rate_allowed_pre_ewm,def_rush_success_rate_allowed_pre_l8,def_rush_explosive_rate_allowed_pre_ytd,def_rush_explosive_rate_allowed_pre_ewm,def_rush_explosive_rate_allowed_pre_l8,week_label
2022_01_IND_HOU,2022,1,IND,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_JAX_WAS,2022,1,JAX,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_KC_ARI,2022,1,KC,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_LV_LAC,2022,1,LAC,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_LV_LAC,2022,1,LV,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_NE_MIA,2022,1,MIA,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_GB_MIN,2022,1,MIN,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_NE_MIA,2022,1,NE,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_NO_ATL,2022,1,NO,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_NYG_TEN,2022,1,NYG,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_BAL_NYJ,2022,1,NYJ,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_PHI_DET,2022,1,PHI,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_PIT_CIN,2022,1,PIT,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_SF_CHI,2022,1,SF,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_TB_DAL,2022,1,TB,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_NYG_TEN,2022,1,TEN,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_JAX_WAS,2022,1,WAS,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_DEN_SEA,2022,1,DEN,2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_01_DEN_SEA,2022,1,SEA,2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Week 1
2022_02_LAC_KC,2022,2,KC,2022-09-15,0.42194901752294217,0.42194901752294217,0.42194901752294217,66.0,66.0,66.0,7.393939393939394,7.393939393939394,7.393939393939394,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.07575757575757576,0.07575757575757576,0.07575757575757576,0.740951865667246,0.740951865667246,0.740951865667246,39.0,39.0,39.0,9.23076923076923,9.23076923076923,9.23076923076923,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.1282051282051282,0.1282051282051282,0.1282051282051282,7.794871794871795,7.794871794871795,7.794871794871795,6.4,6.4,6.4,-0.038832874241052195,-0.038832874241052195,-0.038832874241052195,27.0,27.0,27.0,4.7407407407407405,4.7407407407407405,4.7407407407407405,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.007048831084379342,0.007048831084379342,0.007048831084379342,64.0,64.0,64.0,4.453125,4.453125,4.453125,0.40625,0.40625,0.40625,0.109375,0.109375,0.109375,0.1875,0.1875,0.1875,0.046875,0.046875,0.046875,-0.026935221010754105,-0.026935221010754105,-0.026935221010754105,43.0,43.0,43.0,4.209302325581396,4.209302325581396,4.209302325581396,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.06976744186046512,0.06976744186046512,0.06976744186046512,7.026315789473684,7.026315789473684,7.026315789473684,4.791666666666667,4.791666666666667,4.791666666666667,0.0766352234696526,0.0766352234696526,0.0766352234696526,21.0,21.0,21.0,4.9523809523809526,4.9523809523809526,4.9523809523809526,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.19047619047619047,0.19047619047619047,Week 2
2022_02_LAC_KC,2022,2,LAC,2022-09-15,0.08488462946652069,0.08488462946652069,0.08488462946652069,63.0,63.0,63.0,5.666666666666667,5.666666666666667,5.666666666666667,0.4603174603174603,0.4603174603174603,0.4603174603174603,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4395166740799488,0.4395166740799488,0.4395166740799488,34.0,34.0,34.0,8.205882352941176,8.205882352941176,8.205882352941176,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.11764705882352941,0.11764705882352941,0.11764705882352941,7.0,7.0,7.0,4.5,4.5,4.5,-0.3308908711147398,-0.3308908711147398,-0.3308908711147398,29.0,29.0,29.0,2.689655172413793,2.689655172413793,2.689655172413793,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.034482758620689655,0.034482758620689655,0.034482758620689655,-0.13955261937904465,-0.13955261937904465,-0.13955261937904465,57.0,57.0,57.0,5.614035087719298,5.614035087719298,5.614035087719298,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.19298245614035087,0.19298245614035087,0.19298245614035087,0.08771929824561403,0.08771929824561403,0.08771929824561403,-0.16585279428921618,-0.16585279428921618,-0.16585279428921618,44.0,44.0,44.0,5.818181818181818,5.818181818181818,5.818181818181818,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.11363636363636363,0.11363636363636363,0.11363636363636363,9.216216216216216,9.216216216216216,9.216216216216216,5.7272727272727275,5.7272727272727275,5.7272727272727275,-0.050536642760002554,-0.050536642760002554,-0.050536642760002554,13.0,13.0,13.0,4.923076923076923,4.923076923076923,4.923076923076923,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.07692307692307693,Week 2
2022_02_ARI_LV,2022,2,ARI,2022-09-18,0.007048831084379342,0.007048831084379342,0.007048831084379342,64.0,64.0,64.0,4.453125,4.453125,4.453125,0.40625,0.40625,0.40625,0.109375,0.109375,0.109375,0.1875,0.1875,0.1875,0.046875,0.046875,0.046875,-0.026935221010754105,-0.026935221010754105,-0.026935221010754105,43.0,43.0,43.0,4.209302325581396,4.209302325581396,4.209302325581396,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.06976744186046512,0.06976744186046512,0.06976744186046512,7.026315789473684,7.026315789473684,7.026315789473684,4.791666666666667,4.791666666666667,4.791666666666667,0.0766352234696526,0.0766352234696526,0.0766352234696526,21.0,21.0,21.0,4.9523809523809526,4.9523809523809526,4.9523809523809526,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.42194901752294217,0.42194901752294217,0.42194901752294217,66.0,66.0,66.0,7.393939393939394,7.393939393939394,7.393939393939394,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.07575757575757576,0.07575757575757576,0.07575757575757576,0.740951865667246,0.740951865667246,0.740951865667246,39.0,39.0,39.0,9.23076923076923,9.23076923076923,9.23076923076923,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.1282051282051282,0.1282051282051282,0.1282051282051282,7.794871794871795,7.794871794871795,7.794871794871795,6.4,6.4,6.4,-0.038832874241052195,-0.038832874241052195,-0.038832874241052195,27.0,27.0,27.0,4.7407407407407405,4.7407407407407405,4.7407407407407405,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.18518518518518517,0.18518518518518517,Week 2
2022_02_ATL_LA,2022,2,ATL,2022-09-18,-0.024763180108485335,-0.024763180108485335,-0.024763180108485335,70.0,70.0,70.0,5.942857142857143,5.942857142857143,5.942857142857143,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.07142857142857142,0.07142857142857142,0.07142857142857142,-0.03204366776126812,-0.03204366776126812,-0.03204366776126812,32.0,32.0,32.0,6.71875,6.71875,6.71875,0.5,0.5,0.5,0.0625,0.0625,0.0625,8.8125,8.8125,8.8125,3.9,3.9,3.9,-0.018632243137720873,-0.018632243137720873,-0.018632243137720873,38.0,38.0,38.0,5.2894736842105265,5.2894736842105265,5.2894736842105265,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.11551567159886544,0.11551567159886544,0.11551567159886544,57.0,57.0,57.0,6.7894736842105265,6.7894736842105265,6.7894736842105265,0.5087719298245614,0.5087719298245614,0.5087719298245614,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.07017543859649122,0.07017543859649122,0.07017543859649122,0.019464480299190356,0.019464480299190356,0.019464480299190356,37.0,37.0,37.0,6.378378378378378,6.378378378378378,6.378378378378378,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.16216216216216217,0.16216216216216217,0.16216216216216217,9.1875,9.1875,9.1875,2.6956521739130435,2.6956521739130435,2.6956521739130435,0.29321037550326434,0.29321037550326434,0.29321037550326434,20.0,20.0,20.0,7.55,7.55,7.55,0.55,0.55,0.55,0.15,0.15,0.15,Week 2
2022_02_MIA_BAL,2022,2,BAL,2022-09-18,0.0550539618546558,0.0550539618546558,0.0550539618546558,51.0,51.0,51.0,5.411764705882353,5.411764705882353,5.411764705882353,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.13248913761330106,0.13248913761330106,0.13248913761330106,32.0,32.0,32.0,6.59375,6.59375,6.59375,0.40625,0.40625,0.40625,0.0625,0.0625,0.0625,12.0,12.0,12.0,3.8823529411764706,3.8823529411764706,3.8823529411764706,-0.07536317626516775,-0.07536317626516775,-0.07536317626516775,19.0,19.0,19.0,3.4210526315789473,3.4210526315789473,3.4210526315789473,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.05263157894736842,-0.2012884673419006,-0.2012884673419006,-0.2012884673419006,79.0,79.0,79.0,4.810126582278481,4.810126582278481,4.810126582278481,0.379746835443038,0.379746835443038,0.379746835443038,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.17721518987341772,0.17721518987341772,0.17721518987341772,0.02531645569620253,0.02531645569620253,0.02531645569620253,-0.19196886798088536,-0.19196886798088536,-0.19196886798088536,62.0,62.0,62.0,4.790322580645161,4.790322580645161,4.790322580645161,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.016129032258064516,0.016129032258064516,0.016129032258064516,4.8474576271186445,4.8474576271186445,4.8474576271186445,3.7567567567567566,3.7567567567567566,3.7567567567567566,-0.23527759442325025,-0.23527759442325025,-0.23527759442325025,17.0,17.0,17.0,4.882352941176471,4.882352941176471,4.882352941176471,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.17647058823529413,Week 2
